InvoiceNo,CustomerID,InvoiceDate,ProductName,Category,Quantity,UnitPrice,TotalSpend
INV100298,10610.0,2023-01-25 02:38:45,Sunglasses,Accessories,1,35.0,35.0
INV100299,10198.0,2023-01-25 04:35:15,Denim Jacket,Apparel,1,74.99,74.99
INV100300,10907.0,2023-01-25 06:31:46,Yoga Mat,Fitness,1,24.99,24.99
INV100301,10511.0,2023-01-25 08:28:16,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV100302,10752.0,2023-01-25 10:24:46,Smart Watch,Electronics,4,129.99,519.96
INV100303,10144.0,2023-01-25 12:21:17,Yoga Mat,Fitness,2,24.99,49.98
INV100304,10609.0,2023-01-25 14:17:47,Wireless Earbuds,Electronics,1,59.99,59.99
INV100305,10201.0,2023-01-25 16:14:17,Running Shoes,Footwear,2,89.99,179.98
INV100306,10124.0,2023-01-25 18:10:48,Sunglasses,Accessories,2,35.0,70.0
INV100307,10187.0,2023-01-25 20:07:18,Leather Wallet,Accessories,3,29.99,89.97
INV100308,10326.0,2023-01-25 22:03:48,Backpack,Accessories,3,49.99,149.97
INV100309,10464.0,2023-01-26 00:00:19,Leather Wallet,Accessories,3,29.99,89.97
INV100310,10349.0,2023-01-26 01:56:49,Yoga Mat,Fitness,1,24.99,24.99
INV100311,10771.0,2023-01-26 03:53:19,Wireless Earbuds,Electronics,2,59.99,119.98
INV100312,10660.0,2023-01-26 05:49:50,Yoga Mat,Fitness,1,24.99,24.99
INV100313,10764.0,2023-01-26 07:46:20,Running Shoes,Footwear,10,89.99,899.9
INV100314,10932.0,2023-01-26 09:42:50,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100315,10403.0,2023-01-26 11:39:21,Backpack,Accessories,1,49.99,49.99
INV100316,10346.0,2023-01-26 13:35:51,Running Shoes,Footwear,1,89.99,89.99
INV100317,10511.0,2023-01-26 15:32:22,Sunglasses,Accessories,3,35.0,105.0
INV100318,10147.0,2023-01-26 17:28:52,Sunglasses,Accessories,1,35.0,35.0
INV100319,10148.0,2023-01-26 19:25:22,Yoga Mat,Fitness,1,24.99,24.99
INV100320,10864.0,2023-01-26 21:21:53,Wireless Earbuds,Electronics,5,59.99,299.95
INV100321,10711.0,2023-01-26 23:18:23,Running Shoes,Footwear,4,89.99,359.96
INV100322,10820.0,2023-01-27 01:14:53,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100323,10489.0,2023-01-27 03:11:24,Wireless Earbuds,Electronics,1,59.99,59.99
INV100324,10929.0,2023-01-27 05:07:54,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV100325,10936.0,2023-01-27 07:04:24,Sunglasses,Accessories,4,35.0,140.0
INV100326,10640.0,2023-01-27 09:00:55,Yoga Mat,Fitness,2,24.99,49.98
INV100327,10551.0,2023-01-27 10:57:25,Denim Jacket,Apparel,2,74.99,149.98
INV100328,10338.0,2023-01-27 12:53:55,Sunglasses,Accessories,1,35.0,35.0
INV100329,10872.0,2023-01-27 14:50:26,Backpack,Accessories,3,49.99,149.97
INV100330,10641.0,2023-01-27 16:46:56,Smart Watch,Electronics,2,129.99,259.98
INV100331,10779.0,2023-01-27 18:43:26,Denim Jacket,Apparel,2,74.99,149.98
INV100332,10473.0,2023-01-27 20:39:57,Yoga Mat,Fitness,1,24.99,24.99
INV100333,10946.0,2023-01-27 22:36:27,Bluetooth Speaker,Electronics,4,45.0,180.0
INV100334,10151.0,2023-01-28 00:32:58,Denim Jacket,Apparel,2,74.99,149.98
INV100335,10415.0,2023-01-28 02:29:28,Backpack,Accessories,1,49.99,49.99
INV100336,10298.0,2023-01-28 04:25:58,Wireless Earbuds,Electronics,2,59.99,119.98
INV100337,10611.0,2023-01-28 06:22:29,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100338,10263.0,2023-01-28 08:18:59,Sunglasses,Accessories,2,35.0,70.0
INV100339,10764.0,2023-01-28 10:15:29,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100340,10144.0,2023-01-28 12:12:00,Running Shoes,Footwear,2,89.99,179.98
INV100341,10346.0,2023-01-28 14:08:30,Backpack,Accessories,5,49.99,249.95000000000002
INV100342,10624.0,2023-01-28 16:05:00,Denim Jacket,Apparel,1,74.99,74.99
INV100343,10572.0,2023-01-28 18:01:31,Running Shoes,Footwear,1,89.99,89.99
INV100344,10881.0,2023-01-28 19:58:01,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100345,10002.0,2023-01-28 21:54:31,Running Shoes,Footwear,2,89.99,179.98
INV100346,10897.0,2023-01-28 23:51:02,Leather Wallet,Accessories,2,29.99,59.98
INV100347,10304.0,2023-01-29 01:47:32,Backpack,Accessories,4,49.99,199.96
INV100348,10254.0,2023-01-29 03:44:02,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100349,10652.0,2023-01-29 05:40:33,Wireless Earbuds,Electronics,2,59.99,119.98
INV100350,10453.0,2023-01-29 07:37:03,Bluetooth Speaker,Electronics,10,45.0,450.0
INV100351,10037.0,2023-01-29 09:33:34,Backpack,Accessories,1,49.99,49.99
INV100352,10160.0,2023-01-29 11:30:04,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV100353,10009.0,2023-01-29 13:26:34,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100354,10233.0,2023-01-29 15:23:05,Yoga Mat,Fitness,2,24.99,49.98
INV100355,10099.0,2023-01-29 17:19:35,Running Shoes,Footwear,2,89.99,179.98
INV100356,10659.0,2023-01-29 19:16:05,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100357,10816.0,2023-01-29 21:12:36,Leather Wallet,Accessories,1,29.99,29.99
INV100358,10208.0,2023-01-29 23:09:06,Backpack,Accessories,1,49.99,49.99
INV100359,10131.0,2023-01-30 01:05:36,Smart Watch,Electronics,2,129.99,259.98
INV100360,10404.0,2023-01-30 03:02:07,Smart Watch,Electronics,3,129.99,389.97
INV100361,10152.0,2023-01-30 04:58:37,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100362,10054.0,2023-01-30 06:55:07,Sunglasses,Accessories,4,35.0,140.0
INV100363,10120.0,2023-01-30 08:51:38,Running Shoes,Footwear,1,89.99,89.99
INV100364,10673.0,2023-01-30 10:48:08,Sunglasses,Accessories,2,35.0,70.0
INV100365,10920.0,2023-01-30 12:44:38,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV100366,10628.0,2023-01-30 14:41:09,Backpack,Accessories,2,49.99,99.98
INV100367,10587.0,2023-01-30 16:37:39,Bluetooth Speaker,Electronics,5,45.0,225.0
INV100368,10625.0,2023-01-30 18:34:10,Denim Jacket,Apparel,2,74.99,149.98
INV100369,10420.0,2023-01-30 20:30:40,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100370,10422.0,2023-01-30 22:27:10,Running Shoes,Footwear,1,89.99,89.99
INV100371,10104.0,2023-01-31 00:23:41,Smart Watch,Electronics,1,129.99,129.99
INV100372,10852.0,2023-01-31 02:20:11,Yoga Mat,Fitness,1,24.99,24.99
INV100373,10254.0,2023-01-31 04:16:41,Backpack,Accessories,2,49.99,99.98
INV100374,10227.0,2023-01-31 06:13:12,Wireless Earbuds,Electronics,1,59.99,59.99
INV100375,10112.0,2023-01-31 08:09:42,Sunglasses,Accessories,1,35.0,35.0
INV100376,10510.0,2023-01-31 10:06:12,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100377,10473.0,2023-01-31 12:02:43,Sunglasses,Accessories,1,35.0,35.0
INV100378,10099.0,2023-01-31 13:59:13,Backpack,Accessories,1,49.99,49.99
INV100379,10153.0,2023-01-31 15:55:43,Sunglasses,Accessories,4,35.0,140.0
INV100380,10861.0,2023-01-31 17:52:14,Backpack,Accessories,3,49.99,149.97
INV100381,10914.0,2023-01-31 19:48:44,Sunglasses,Accessories,2,35.0,70.0
INV100382,10896.0,2023-01-31 21:45:15,Leather Wallet,Accessories,3,29.99,89.97
INV100383,10878.0,2023-01-31 23:41:45,Denim Jacket,Apparel,1,74.99,74.99
INV100384,10338.0,2023-02-01 01:38:15,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV100385,10706.0,2023-02-01 03:34:46,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100386,10822.0,2023-02-01 05:31:16,Running Shoes,Footwear,1,89.99,89.99
INV100387,10163.0,2023-02-01 07:27:46,Wireless Earbuds,Electronics,2,59.99,119.98
INV100388,10720.0,2023-02-01 09:24:17,Wireless Earbuds,Electronics,1,59.99,59.99
INV100389,10681.0,2023-02-01 11:20:47,Running Shoes,Footwear,2,89.99,179.98
INV100390,10161.0,2023-02-01 13:17:17,Yoga Mat,Fitness,1,24.99,24.99
INV100391,10580.0,2023-02-01 15:13:48,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV100392,10801.0,2023-02-01 17:10:18,Yoga Mat,Fitness,1,24.99,24.99
INV100393,10398.0,2023-02-01 19:06:48,Backpack,Accessories,1,49.99,49.99
INV100394,10277.0,2023-02-01 21:03:19,Backpack,Accessories,2,49.99,99.98
INV100395,10816.0,2023-02-01 22:59:49,Smart Watch,Electronics,1,129.99,129.99
INV100396,10916.0,2023-02-02 00:56:19,Sunglasses,Accessories,1,35.0,35.0
INV100397,10504.0,2023-02-02 02:52:50,Wireless Earbuds,Electronics,1,59.99,59.99
INV100398,10896.0,2023-02-02 04:49:20,Smart Watch,Electronics,2,129.99,259.98
INV100399,10392.0,2023-02-02 06:45:51,Denim Jacket,Apparel,2,74.99,149.98
INV100400,10135.0,2023-02-02 08:42:21,Running Shoes,Footwear,1,89.99,89.99
INV100401,10195.0,2023-02-02 10:38:51,Running Shoes,Footwear,5,89.99,449.95
INV100402,10401.0,2023-02-02 12:35:22,Backpack,Accessories,4,49.99,199.96
INV100403,10640.0,2023-02-02 14:31:52,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100404,10033.0,2023-02-02 16:28:22,Yoga Mat,Fitness,2,24.99,49.98
INV100405,10688.0,2023-02-02 18:24:53,Wireless Earbuds,Electronics,1,59.99,59.99
INV100406,10460.0,2023-02-02 20:21:23,Smart Watch,Electronics,2,129.99,259.98
INV100407,10883.0,2023-02-02 22:17:53,Yoga Mat,Fitness,1,24.99,24.99
INV100408,10470.0,2023-02-03 00:14:24,Smart Watch,Electronics,1,129.99,129.99
INV100409,10375.0,2023-02-03 02:10:54,Sunglasses,Accessories,10,35.0,350.0
INV100410,10022.0,2023-02-03 04:07:24,Denim Jacket,Apparel,2,74.99,149.98
INV100411,10750.0,2023-02-03 06:03:55,Denim Jacket,Apparel,1,74.99,74.99
INV100412,10670.0,2023-02-03 08:00:25,Yoga Mat,Fitness,1,24.99,24.99
INV100413,10038.0,2023-02-03 09:56:55,Yoga Mat,Fitness,2,24.99,49.98
INV100414,10230.0,2023-02-03 11:53:26,Yoga Mat,Fitness,1,24.99,24.99
INV100415,10365.0,2023-02-03 13:49:56,Smart Watch,Electronics,1,129.99,129.99
INV100416,10563.0,2023-02-03 15:46:27,Sunglasses,Accessories,1,35.0,35.0
INV100417,10438.0,2023-02-03 17:42:57,Leather Wallet,Accessories,1,29.99,29.99
INV100418,10776.0,2023-02-03 19:39:27,Yoga Mat,Fitness,2,24.99,49.98
INV100419,10283.0,2023-02-03 21:35:58,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100420,10027.0,2023-02-03 23:32:28,Wireless Earbuds,Electronics,2,59.99,119.98
INV100421,10226.0,2023-02-04 01:28:58,Wireless Earbuds,Electronics,1,59.99,59.99
INV100422,10277.0,2023-02-04 03:25:29,Smart Watch,Electronics,2,129.99,259.98
INV100423,10798.0,2023-02-04 05:21:59,Yoga Mat,Fitness,-8,24.99,199.92
INV100424,10609.0,2023-02-04 07:18:29,Backpack,Accessories,2,49.99,99.98
INV100425,10284.0,2023-02-04 09:15:00,Running Shoes,Footwear,4,89.99,359.96
INV100426,10879.0,2023-02-04 11:11:30,Leather Wallet,Accessories,5,29.99,149.95
INV100427,10481.0,2023-02-04 13:08:00,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100428,10453.0,2023-02-04 15:04:31,Sunglasses,Accessories,2,35.0,70.0
INV100429,10829.0,2023-02-04 17:01:01,Backpack,Accessories,3,49.99,149.97
INV100430,10816.0,2023-02-04 18:57:31,Denim Jacket,Apparel,1,74.99,74.99
INV100431,10659.0,2023-02-04 20:54:02,Backpack,Accessories,1,49.99,49.99
INV100432,10516.0,2023-02-04 22:50:32,Smart Watch,Electronics,5,129.99,649.95
INV100433,10547.0,2023-02-05 00:47:03,Leather Wallet,Accessories,2,29.99,59.98
INV100434,10192.0,2023-02-05 02:43:33,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100435,10049.0,2023-02-05 04:40:03,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100436,10512.0,2023-02-05 06:36:34,Yoga Mat,Fitness,3,24.99,74.97
INV100437,10017.0,2023-02-05 08:33:04,Yoga Mat,Fitness,2,24.99,49.98
INV100438,10172.0,2023-02-05 10:29:34,Smart Watch,Electronics,2,129.99,259.98
INV100439,10220.0,2023-02-05 12:26:05,Sunglasses,Accessories,3,35.0,105.0
INV100440,10158.0,2023-02-05 14:22:35,Yoga Mat,Fitness,2,24.99,49.98
INV100441,10477.0,2023-02-05 16:19:05,Running Shoes,Footwear,2,89.99,179.98
INV100442,10046.0,2023-02-05 18:15:36,Leather Wallet,Accessories,2,29.99,59.98
INV100443,10373.0,2023-02-05 20:12:06,Smart Watch,Electronics,2,129.99,259.98
INV100444,10518.0,2023-02-05 22:08:36,Wireless Earbuds,Electronics,2,59.99,119.98
INV100445,10099.0,2023-02-06 00:05:07,Denim Jacket,Apparel,1,74.99,74.99
INV100446,10892.0,2023-02-06 02:01:37,Smart Watch,Electronics,1,129.99,129.99
INV100447,10745.0,2023-02-06 03:58:07,Smart Watch,Electronics,5,129.99,649.95
INV100448,10037.0,2023-02-06 05:54:38,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100449,10280.0,2023-02-06 07:51:08,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100450,10349.0,2023-02-06 09:47:39,Sunglasses,Accessories,1,35.0,35.0
INV100451,10497.0,2023-02-06 11:44:09,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV100452,10302.0,2023-02-06 13:40:39,Running Shoes,Footwear,1,89.99,89.99
INV100453,10181.0,2023-02-06 15:37:10,Wireless Earbuds,Electronics,1,59.99,59.99
INV100454,10607.0,2023-02-06 17:33:40,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100455,10099.0,2023-02-06 19:30:10,Wireless Earbuds,Electronics,2,59.99,119.98
INV100456,10700.0,2023-02-06 21:26:41,Running Shoes,Footwear,1,89.99,89.99
INV100457,10116.0,2023-02-06 23:23:11,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100458,10191.0,2023-02-07 01:19:41,Smart Watch,Electronics,1,129.99,129.99
INV100459,10253.0,2023-02-07 03:16:12,Yoga Mat,Fitness,4,24.99,99.96
INV100460,10928.0,2023-02-07 05:12:42,Yoga Mat,Fitness,1,24.99,24.99
INV100461,10161.0,2023-02-07 07:09:12,Backpack,Accessories,1,49.99,49.99
INV100462,10256.0,2023-02-07 09:05:43,Denim Jacket,Apparel,2,74.99,149.98
INV100463,10323.0,2023-02-07 11:02:13,Sunglasses,Accessories,5,35.0,175.0
INV100464,10128.0,2023-02-07 12:58:43,Running Shoes,Footwear,2,89.99,179.98
INV100465,10018.0,2023-02-07 14:55:14,Denim Jacket,Apparel,8,74.99,599.92
INV100466,10793.0,2023-02-07 16:51:44,Sunglasses,Accessories,3,35.0,105.0
INV100467,10735.0,2023-02-07 18:48:15,Denim Jacket,Apparel,1,74.99,74.99
INV100468,10566.0,2023-02-07 20:44:45,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100469,10570.0,2023-02-07 22:41:15,Sunglasses,Accessories,1,35.0,35.0
INV100470,10323.0,2023-02-08 00:37:46,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100471,10872.0,2023-02-08 02:34:16,Smart Watch,Electronics,1,129.99,129.99
INV100472,10686.0,2023-02-08 04:30:46,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100473,10792.0,2023-02-08 06:27:17,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV100474,10626.0,2023-02-08 08:23:47,Yoga Mat,Fitness,1,24.99,24.99
INV100475,10288.0,2023-02-08 10:20:17,Denim Jacket,Apparel,4,74.99,299.96
INV100476,10943.0,2023-02-08 12:16:48,Backpack,Accessories,1,49.99,49.99
INV100477,10854.0,2023-02-08 14:13:18,Leather Wallet,Accessories,1,29.99,29.99
INV100478,10663.0,2023-02-08 16:09:48,Sunglasses,Accessories,3,35.0,105.0
INV100479,10639.0,2023-02-08 18:06:19,Running Shoes,Footwear,2,89.99,179.98
INV100480,10155.0,2023-02-08 20:02:49,Backpack,Accessories,2,49.99,99.98
INV100481,10490.0,2023-02-08 21:59:19,Yoga Mat,Fitness,1,24.99,24.99
INV100482,10386.0,2023-02-08 23:55:50,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100483,10785.0,2023-02-09 01:52:20,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100484,10104.0,2023-02-09 03:48:51,Smart Watch,Electronics,2,129.99,259.98
INV100485,10929.0,2023-02-09 05:45:21,Leather Wallet,Accessories,1,29.99,29.99
INV100486,10393.0,2023-02-09 07:41:51,Wireless Earbuds,Electronics,5,59.99,299.95
INV100487,10811.0,2023-02-09 09:38:22,Backpack,Accessories,2,49.99,99.98
INV100488,10246.0,2023-02-09 11:34:52,Bluetooth Speaker,Electronics,4,45.0,180.0
INV100489,10176.0,2023-02-09 13:31:22,Wireless Earbuds,Electronics,2,59.99,119.98
INV100490,10039.0,2023-02-09 15:27:53,Leather Wallet,Accessories,2,29.99,59.98
INV100491,10477.0,2023-02-09 17:24:23,Running Shoes,Footwear,1,89.99,89.99
INV100492,10682.0,2023-02-09 19:20:53,Running Shoes,Footwear,1,89.99,89.99
INV100493,10759.0,2023-02-09 21:17:24,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV100494,10538.0,2023-02-09 23:13:54,Leather Wallet,Accessories,1,29.99,29.99
INV100495,10867.0,2023-02-10 01:10:24,Leather Wallet,Accessories,1,29.99,29.99
INV100496,10818.0,2023-02-10 03:06:55,Wireless Earbuds,Electronics,1,59.99,59.99
INV100497,10921.0,2023-02-10 05:03:25,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100498,10408.0,2023-02-10 06:59:55,Sunglasses,Accessories,4,35.0,140.0
INV100499,10525.0,2023-02-10 08:56:26,Wireless Earbuds,Electronics,3,59.99,179.97
INV100500,10828.0,2023-02-10 10:52:56,Smart Watch,Electronics,1,129.99,129.99
INV100501,10506.0,2023-02-10 12:49:27,Running Shoes,Footwear,1,89.99,89.99
INV100502,10903.0,2023-02-10 14:45:57,Running Shoes,Footwear,2,89.99,179.98
INV100503,10825.0,2023-02-10 16:42:27,Denim Jacket,Apparel,2,74.99,149.98
INV100504,10036.0,2023-02-10 18:38:58,Smart Watch,Electronics,5,129.99,649.95
INV100505,10685.0,2023-02-10 20:35:28,Running Shoes,Footwear,2,89.99,179.98
INV100506,10020.0,2023-02-10 22:31:58,Wireless Earbuds,Electronics,1,59.99,59.99
INV100507,10321.0,2023-02-11 00:28:29,Smart Watch,Electronics,2,129.99,259.98
INV100508,10776.0,2023-02-11 02:24:59,Wireless Earbuds,Electronics,5,59.99,299.95
INV100509,10512.0,2023-02-11 04:21:29,Sunglasses,Accessories,2,35.0,70.0
INV100510,10400.0,2023-02-11 06:18:00,Sunglasses,Accessories,2,35.0,70.0
INV100511,10654.0,2023-02-11 08:14:30,Running Shoes,Footwear,1,89.99,89.99
INV100512,10883.0,2023-02-11 10:11:00,Running Shoes,Footwear,2,89.99,179.98
INV100513,10471.0,2023-02-11 12:07:31,Bluetooth Speaker,Electronics,3,45.0,135.0
INV100514,10143.0,2023-02-11 14:04:01,Sunglasses,Accessories,1,35.0,35.0
INV100515,10092.0,2023-02-11 16:00:32,Backpack,Accessories,1,49.99,49.99
INV100516,10354.0,2023-02-11 17:57:02,Backpack,Accessories,1,49.99,49.99
INV100517,10834.0,2023-02-11 19:53:32,Denim Jacket,Apparel,1,74.99,74.99
INV100518,10800.0,2023-02-11 21:50:03,Sunglasses,Accessories,1,35.0,35.0
INV100519,10727.0,2023-02-11 23:46:33,Wireless Earbuds,Electronics,1,59.99,59.99
INV100520,10854.0,2023-02-12 01:43:03,Wireless Earbuds,Electronics,2,59.99,119.98
INV100521,10051.0,2023-02-12 03:39:34,Yoga Mat,Fitness,1,24.99,24.99
INV100522,10665.0,2023-02-12 05:36:04,Smart Watch,Electronics,1,129.99,129.99
INV100523,10698.0,2023-02-12 07:32:34,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV100524,10575.0,2023-02-12 09:29:05,Backpack,Accessories,2,49.99,99.98
INV100525,10190.0,2023-02-12 11:25:35,Running Shoes,Footwear,2,89.99,179.98
INV100526,10125.0,2023-02-12 13:22:05,Denim Jacket,Apparel,1,74.99,74.99
INV100527,10150.0,2023-02-12 15:18:36,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100528,10314.0,2023-02-12 17:15:06,Leather Wallet,Accessories,1,29.99,29.99
INV100529,10570.0,2023-02-12 19:11:36,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV100530,10342.0,2023-02-12 21:08:07,Leather Wallet,Accessories,1,29.99,29.99
INV100531,10305.0,2023-02-12 23:04:37,Sunglasses,Accessories,2,35.0,70.0
INV100532,10692.0,2023-02-13 01:01:08,Leather Wallet,Accessories,1,29.99,29.99
INV100533,10682.0,2023-02-13 02:57:38,Leather Wallet,Accessories,2,29.99,59.98
INV100534,10838.0,2023-02-13 04:54:08,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100535,10783.0,2023-02-13 06:50:39,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100536,10054.0,2023-02-13 08:47:09,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100537,10444.0,2023-02-13 10:43:39,Sunglasses,Accessories,2,35.0,70.0
INV100538,10613.0,2023-02-13 12:40:10,Stainless Steel Bottle,Fitness,5,19.99,99.94999999999999
INV100539,10264.0,2023-02-13 14:36:40,Denim Jacket,Apparel,3,74.99,224.96999999999997
INV100540,10053.0,2023-02-13 16:33:10,Denim Jacket,Apparel,1,74.99,74.99
INV100541,10572.0,2023-02-13 18:29:41,Running Shoes,Footwear,1,89.99,89.99
INV100542,10620.0,2023-02-13 20:26:11,Bluetooth Speaker,Electronics,4,45.0,180.0
INV100543,10005.0,2023-02-13 22:22:41,Sunglasses,Accessories,2,35.0,70.0
INV100544,10103.0,2023-02-14 00:19:12,Running Shoes,Footwear,2,89.99,179.98
INV100545,10196.0,2023-02-14 02:15:42,Smart Watch,Electronics,4,129.99,519.96
INV100546,10774.0,2023-02-14 04:12:12,Running Shoes,Footwear,4,89.99,359.96
INV100547,10877.0,2023-02-14 06:08:43,Stainless Steel Bottle,Fitness,2,19.99,39.98
INV100548,10884.0,2023-02-14 08:05:13,Backpack,Accessories,1,49.99,49.99
INV100549,10350.0,2023-02-14 10:01:44,Leather Wallet,Accessories,1,29.99,29.99
INV100550,10047.0,2023-02-14 11:58:14,Bluetooth Speaker,Electronics,2,45.0,90.0
INV100551,10867.0,2023-02-14 13:54:44,Backpack,Accessories,1,49.99,49.99
INV100552,10823.0,2023-02-14 15:51:15,Running Shoes,Footwear,1,89.99,89.99
INV100553,10936.0,2023-02-14 17:47:45,Sunglasses,Accessories,1,35.0,35.0
INV100554,10820.0,2023-02-14 19:44:15,Leather Wallet,Accessories,1,29.99,29.99
INV100555,10656.0,2023-02-14 21:40:46,Denim Jacket,Apparel,2,74.99,149.98
INV100556,10269.0,2023-02-14 23:37:16,Wireless Earbuds,Electronics,2,59.99,119.98
INV100557,10370.0,2023-02-15 01:33:46,Leather Wallet,Accessories,1,29.99,29.99
INV100558,10636.0,2023-02-15 03:30:17,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100559,10106.0,2023-02-15 05:26:47,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV100560,10670.0,2023-02-15 07:23:17,Running Shoes,Footwear,1,89.99,89.99
INV100561,10659.0,2023-02-15 09:19:48,Smart Watch,Electronics,3,129.99,389.97
INV100562,10657.0,2023-02-15 11:16:18,Stainless Steel Bottle,Fitness,4,19.99,79.96
INV100563,10120.0,2023-02-15 13:12:48,Stainless Steel Bottle,Fitness,1,19.99,19.99
INV100564,10831.0,2023-02-15 15:09:19,Sunglasses,Accessories,2,35.0,70.0
INV100565,10787.0,2023-02-15 17:05:49,Running Shoes,Footwear,5,89.99,449.95
INV100566,10604.0,2023-02-15 19:02:20,Leather Wallet,Accessories,1,29.99,29.99
INV100567,10058.0,2023-02-15 20:58:50,Smart Watch,Electronics,2,129.99,259.98
INV100568,10346.0,2023-02-15 22:55:20,Backpack,Accessories,1,49.99,49.99
INV100569,10741.0,2023-02-16 00:51:51,Wireless Earbuds,Electronics,1,59.99,59.99
INV100570,10474.0,2023-02-16 02:48:21,Bluetooth Speaker,Electronics,3,45.0,135.0
INV100571,10117.0,2023-02-16 04:44:51,Denim Jacket,Apparel,4,74.99,299.96
INV100572,10830.0,2023-02-16 06:41:22,Stainless Steel Bottle,Fitness,3,19.99,59.97
INV100573,10791.0,2023-02-16 08:37:52,Running Shoes,Footwear,1,89.99,89.99
INV100574,10127.0,2023-02-16 10:34:22,Bluetooth Speaker,Electronics,1,45.0,45.0
INV100575,10393.0,2023-02-16 12:30:53,Denim Jacket,Apparel,2,74.99,149.98
INV100576,10908.0,2023-02-16 14:27:23,Denim Jacket,Apparel,1,74.99,74.99
INV100577,10641.0,2023-02-16 16:23:53,Backpack,Accessories,2,49.99,99.98
INV100578,10058.0,2023-02-16 18:20:24,Backpack,Accessories,2,49.99,99.98
INV100579,10634.0,2023-02-16 20:16:54,Backpack,Accessories,2,49.99,99.98
INV100580,10513.0,2023-02-16 22:13:24,Yoga Mat,Fitness,2,24.99,49.98
INV100581,10751.0,2023-02-17 00:09:55,Yoga Mat,Fitness,1,24.99,24.99
INV100582,10802.0,2023-02-17 02:06:25,Denim Jacket,Apparel,1,74.99,74.99
INV100583,10096.0,2023-02-17 04:02:56,Backpack,Accessories,1,49.99,49.99
